Design,placement_id,raw_nodes,cluster_nodes,compression_ratio,raw_degree,cluster_degree,center_shift
picorv32,picorv32_run_20260122_153728,6761,860,7.861627906976744,1.064487501848839,3.33953488372093,0.035159428
picorv32,picorv32_run_20260122_154101,6761,925,7.30918918918919,1.0655228516491644,3.212972972972973,0.054684114
picorv32,picorv32_run_20260122_154557,6761,860,7.861627906976744,1.0711433219937878,3.3511627906976744,0.05169063
picorv32,picorv32_run_20260122_154931,6674,854,7.8149882903981265,0.9519029068025172,2.9508196721311477,0.043802094
picorv32,picorv32_run_20260122_155421,6674,942,7.084925690021231,0.9426131255618819,2.723991507430998,0.055264745
picorv32,picorv32_run_20260122_155917,6674,840,7.945238095238095,0.9590949955049446,3.1,0.03543859
picorv32,picorv32_run_20260122_160657,6573,949,6.926238145416227,1.0969116080937167,3.203371970495258,0.02738635
picorv32,picorv32_run_20260122_162346,6429,773,8.316946959896507,0.9657800591071707,2.975420439844761,0.04315429
picorv32,picorv32_run_20260122_170550,6674,881,7.5754824063564135,0.9469583458195985,2.9625425652667423,0.035778698
picorv32,picorv32_run_20260122_171038,6573,908,7.238986784140969,1.099041533546326,3.383259911894273,0.061723646
picorv32,picorv32_run_20260122_171534,6674,833,8.012004801920769,0.9429127959244831,3.0756302521008405,0.02595903
picorv32,picorv32_run_20260122_172014,6600,858,7.6923076923076925,0.9457575757575758,2.8834498834498836,0.045251887
picorv32,picorv32_run_20260122_172416,6674,919,7.262241566920566,0.9390170812106683,2.792165397170838,0.037473686
picorv32,picorv32_run_20260122_172756,6573,946,6.9482029598308666,1.0941731325117907,3.192389006342495,0.057229687
picorv32,picorv32_run_20260122_173121,6600,938,7.036247334754798,0.95,2.716417910447761,0.061887812
picorv32,picorv32_run_20260122_173419,6812,902,7.55210643015521,1.0817674691720494,3.254988913525499,0.052758377
picorv32,picorv32_run_20260122_173754,6812,829,8.217129071170085,1.08206106870229,3.430639324487334,0.03810886
picorv32,picorv32_run_20260122_174108,6429,936,6.868589743589744,0.96935759838233,2.6623931623931623,0.014200146
picorv32,picorv32_run_20260122_174433,6600,852,7.746478873239437,0.9427272727272727,2.8427230046948355,0.040092204
picorv32,picorv32_run_20260122_174741,6761,913,7.4052573932092,1.0699600650791303,3.2595837897042714,0.04918269
picorv32,picorv32_run_20260122_175047,6877,940,7.31595744680851,1.0626726770394068,3.176595744680851,0.065250546
picorv32,picorv32_run_20260122_175655,6429,802,8.016209476309227,0.9696686887540831,3.0124688279301743,0.042034756
picorv32,picorv32_run_20260122_180040,6812,820,8.307317073170731,1.0848502642395772,3.4853658536585366,0.03431012
picorv32,picorv32_run_20260122_180348,6877,968,7.104338842975206,1.063981387232805,3.2128099173553717,0.056460995
picorv32,picorv32_run_20260122_180701,6877,921,7.466883821932682,1.067616693325578,3.454940282301846,0.056648128
picorv32,picorv32_run_20260122_181012,8063,913,8.831325301204819,0.8391417586506263,3.1456736035049286,0.030619506
picorv32,picorv32_run_20260122_181335,6761,887,7.6223224351747465,1.069664250850466,3.41826381059752,0.039366942
picorv32,picorv32_run_20260122_181709,6674,940,7.1,0.9571471381480372,2.9872340425531916,0.050743468
aes,aes_run_20260123_151519,20791,1290,16.11705426356589,0.4198451252945986,2.483720930232558,0.069308735
aes,aes_run_20260123_152240,15471,955,16.2,0.49628336888371793,2.3602094240837697,0.09707173
aes,aes_run_20260123_152931,22211,1113,19.955974842767297,0.4011525820539372,2.050314465408805,0.017919555
aes,aes_run_20260123_153728,22211,1196,18.571070234113712,0.39849624060150374,2.0016722408026757,0.06468858
aes,aes_run_20260123_154516,15652,1138,13.753954305799649,0.4854970610784564,2.008787346221441,0.086501405
aes,aes_run_20260123_155103,22211,1155,19.23030303030303,0.4008824456350457,1.9238095238095239,0.057638995
aes,aes_run_20260123_155950,15532,946,16.41860465116279,0.48506309554468197,1.9323467230443974,0.040210925
aes,aes_run_20260123_160614,21422,1083,19.78024007386888,0.41634767995518623,1.7488457987072945,0.029598702
aes,aes_run_20260123_161539,23516,1174,20.030664395229984,0.36740942337132165,1.604770017035775,0.051849138
aes,aes_run_20260123_162343,22211,1103,20.13689936536718,0.3963801719868534,1.970988213961922,0.06080985
aes,aes_run_20260123_163122,15652,1144,13.681818181818182,0.48421926910299,1.8916083916083917,0.07977799
aes,aes_run_20260123_163806,21422,1090,19.653211009174314,0.4176080664737186,1.873394495412844,0.031951383
aes,aes_run_20260123_165027,20791,1320,15.750757575757575,0.4158530133230725,2.3833333333333333,0.10128764
aes,aes_run_20260123_170018,15471,1089,14.206611570247935,0.4977053842673389,2.1818181818181817,0.1024521
aes,aes_run_20260123_170510,20791,1074,19.358472998137803,0.4171035544225867,2.6573556797020483,0.08926242
aes,aes_run_20260123_171019,21422,1049,20.42135367016206,0.41770142843805436,1.8627264061010487,0.037022322
aes,aes_run_20260123_171634,22211,1081,20.54671600370028,0.39728062671649184,1.9629972247918595,0.061879367
aes,aes_run_20260123_172254,23516,1251,18.797761790567545,0.37183194420819865,1.6770583533173462,0.076091394
aes,aes_run_20260123_173927,21422,1041,20.578290105667627,0.42157594995798714,1.9135446685878963,0.034870733
aes,aes_run_20260123_180048,15652,1041,15.03554274735831,0.4853692818809098,1.9558117195004803,0.108764626
aes,aes_run_20260123_192037,21422,1095,19.563470319634703,0.417468023527215,1.8027397260273972,0.064787835
aes,aes_run_20260123_204041,23615,1149,20.5526544821584,0.37086597501587976,1.878154917319408,0.058084108
aes,aes_run_20260123_204913,15532,900,17.25777777777778,0.4862863765130054,2.037777777777778,0.041154508
aes,aes_run_20260123_205443,23615,1048,22.533396946564885,0.3679441033241584,1.866412213740458,0.05094481
aes,aes_run_20260123_232130,15471,866,17.864896073903,0.49007821084609915,2.233256351039261,0.10469735
aes,aes_run_20260123_232808,23516,1114,21.10951526032316,0.3697057322673924,1.7145421903052065,0.06261885
